year,grid_x,grid_y,retail_count
2016.0,2250,11000,1
2016.0,2500,-7250,1
2016.0,2500,-6000,30
2016.0,2500,-5000,3
2016.0,2500,-4750,28
2016.0,2500,-4500,41
2016.0,2500,-4250,29
2016.0,2500,-4000,13
2016.0,2500,-3750,2
2016.0,2500,-3500,2
2016.0,2500,-3250,3
2016.0,2500,-3000,6
2016.0,2500,-2750,10
2016.0,2500,-2000,3
2016.0,2500,-1500,2
2016.0,2500,-1250,2
2016.0,2500,-500,16
2016.0,2500,0,9
2016.0,2500,500,11
2016.0,2500,750,2
2016.0,2500,1000,38
2016.0,2500,1250,4
2016.0,2500,1500,1
2016.0,2500,2000,6
2016.0,2500,3250,6
2016.0,2500,4250,1
2016.0,2500,4500,3
2016.0,2500,4750,5
2016.0,2500,5000,6
2016.0,2500,5500,1
2016.0,2500,5750,2
2016.0,2500,7000,3
2016.0,2500,7750,1
2016.0,2500,8500,2
2016.0,2500,12250,16
2016.0,2500,12500,1
2016.0,2500,13250,12
2016.0,2750,-7250,19
2016.0,2750,-7000,7
2016.0,2750,-5750,15
2016.0,2750,-5500,13
2016.0,2750,-5250,5
2016.0,2750,-5000,1
2016.0,2750,-4000,3
2016.0,2750,-3750,1
2016.0,2750,-3500,3
2016.0,2750,-2750,10
2016.0,2750,-2250,1
2016.0,2750,-1500,13
2016.0,2750,-1000,2
2016.0,2750,-750,3
2016.0,2750,-500,1
2016.0,2750,-250,37
2016.0,2750,0,30
2016.0,2750,250,1
2016.0,2750,750,2
2016.0,2750,1000,31
2016.0,2750,1250,2
2016.0,2750,1500,3
2016.0,2750,4750,93
2016.0,2750,5000,26
2016.0,2750,5250,9
2016.0,2750,5500,20
2016.0,2750,6750,2
2016.0,2750,7000,1
2016.0,2750,7750,28
2016.0,2750,8000,2
2016.0,2750,12250,1
2016.0,2750,12500,2
2016.0,2750,13750,1
2016.0,3000,-6250,1
2016.0,3000,-6000,1
2016.0,3000,-5750,13
2016.0,3000,-5500,4
2016.0,3000,-5250,1
2016.0,3000,-4750,2
2016.0,3000,-4000,5
2016.0,3000,-3500,8
2016.0,3000,-2750,14
2016.0,3000,-2500,9
2016.0,3000,-2250,18
2016.0,3000,-2000,7
2016.0,3000,-1750,5
2016.0,3000,-1500,8
2016.0,3000,-1250,1
2016.0,3000,-1000,7
2016.0,3000,-750,1
2016.0,3000,-500,9
2016.0,3000,-250,13
2016.0,3000,0,2
2016.0,3000,1000,15
2016.0,3000,2000,8
2016.0,3000,3250,7
2016.0,3000,4000,1
2016.0,3000,4250,1
2016.0,3000,4500,2
2016.0,3000,4750,16
2016.0,3000,5000,93
2016.0,3000,5250,80
2016.0,3000,5500,60
2016.0,3000,5750,21
2016.0,3000,6250,4
2016.0,3000,7500,26
2016.0,3000,7750,52
2016.0,3000,8000,3
2016.0,3000,10250,1
2016.0,3000,13750,3
2016.0,3250,-6250,54
2016.0,3250,-5250,1
2016.0,3250,-5000,13
2016.0,3250,-4500,9
2016.0,3250,-4000,14
2016.0,3250,-3750,22
2016.0,3250,-3000,18
2016.0,3250,-2750,4
2016.0,3250,-2000,1
2016.0,3250,-1750,35
2016.0,3250,0,5
2016.0,3250,250,11
2016.0,3250,1000,5
2016.0,3250,1750,18
2016.0,3250,2250,5
2016.0,3250,2500,1
2016.0,3250,3500,15
2016.0,3250,3750,6
2016.0,3250,4000,1
2016.0,3250,4250,1
2016.0,3250,4750,10
2016.0,3250,5000,30
2016.0,3250,5250,57
2016.0,3250,5500,2
2016.0,3250,6250,1
2016.0,3250,6500,20
2016.0,3250,7500,1
2016.0,3250,8000,1
2016.0,3250,9500,3
2016.0,3250,12000,8
2016.0,3250,12750,1
2016.0,3500,-6500,6
2016.0,3500,-6250,3
2016.0,3500,-4750,4
2016.0,3500,-4250,1
2016.0,3500,-4000,34
2016.0,3500,-3750,5
2016.0,3500,-3250,1
2016.0,3500,-3000,4
2016.0,3500,-2750,2
2016.0,3500,-1750,28
2016.0,3500,-250,2
2016.0,3500,250,11
2016.0,3500,1000,54
2016.0,3500,1250,3
2016.0,3500,1500,43
2016.0,3500,1750,14
2016.0,3500,2000,6
2016.0,3500,2500,4
2016.0,3500,3250,2
2016.0,3500,3500,6
2016.0,3500,3750,5
2016.0,3500,5250,2
2016.0,3500,5500,1
2016.0,3500,6000,10
2016.0,3500,6250,1
2016.0,3500,6500,6
2016.0,3500,12000,16
2016.0,3500,12250,6
2016.0,3500,12500,4
2016.0,3750,-5500,17
2016.0,3750,-4500,5
2016.0,3750,-3500,1
2016.0,3750,-3000,7
2016.0,3750,-2750,4
2016.0,3750,-2500,2
2016.0,3750,-2250,5
2016.0,3750,-1750,24
2016.0,3750,-1500,1
2016.0,3750,-1000,9
2016.0,3750,-750,10
2016.0,3750,750,3
2016.0,3750,1000,16
2016.0,3750,1250,37
2016.0,3750,1500,6
2016.0,3750,2250,6
2016.0,3750,2500,13
2016.0,3750,2750,5
2016.0,3750,3750,2
2016.0,3750,6000,2
2016.0,3750,6250,63
2016.0,3750,6500,19
2016.0,3750,8000,1
2016.0,3750,8250,1
2016.0,3750,8500,21
2016.0,3750,8750,8
2016.0,3750,9250,1
2016.0,3750,9500,3
2016.0,3750,10750,2
2016.0,3750,11500,8
2016.0,3750,11750,32
2016.0,3750,12000,53
2016.0,3750,12250,4
2016.0,4000,-5500,6
2016.0,4000,-5250,3
2016.0,4000,-4750,4
2016.0,4000,-4250,4
2016.0,4000,-3750,19
2016.0,4000,-3500,16
2016.0,4000,-2750,1
2016.0,4000,-2500,1
2016.0,4000,-2250,1
2016.0,4000,-1750,11
2016.0,4000,0,1
2016.0,4000,250,11
2016.0,4000,750,8
2016.0,4000,1250,16
2016.0,4000,1500,4
2016.0,4000,1750,1
2016.0,4000,2250,1
2016.0,4000,3250,50
2016.0,4000,3500,27
2016.0,4000,4000,5
2016.0,4000,4250,5
2016.0,4000,4750,1
2016.0,4000,5000,1
2016.0,4000,5500,1
2016.0,4000,6250,17
2016.0,4000,6500,5
2016.0,4000,7250,1
2016.0,4000,7750,1
2016.0,4000,8500,3
2016.0,4000,8750,46
2016.0,4000,9000,31
2016.0,4000,9250,127
2016.0,4000,9500,1
2016.0,4000,9750,1
2016.0,4000,12000,4
2016.0,4000,12250,1
2016.0,4000,12500,4
2016.0,4250,-4750,1
2016.0,4250,-3500,69
2016.0,4250,-2500,1
2016.0,4250,-2250,12
2016.0,4250,-2000,2
2016.0,4250,-1750,2
2016.0,4250,-1250,7
2016.0,4250,-1000,1
2016.0,4250,0,4
2016.0,4250,1250,1
2016.0,4250,1500,30
2016.0,4250,1750,40
2016.0,4250,3000,1
2016.0,4250,4250,23
2016.0,4250,4500,4
2016.0,4250,7250,2
2016.0,4250,8750,7
2016.0,4250,9000,95
2016.0,4250,9250,21
2016.0,4250,9500,19
2016.0,4250,9750,13
2016.0,4250,10000,4
2016.0,4250,10250,1
2016.0,4250,11750,1
2016.0,4250,12000,4
2016.0,4500,-4750,1
2016.0,4500,-3750,51
2016.0,4500,-3500,15
2016.0,4500,-3250,9
2016.0,4500,-3000,32
2016.0,4500,-2750,14
2016.0,4500,-2250,4
2016.0,4500,-2000,15
2016.0,4500,-1750,7
2016.0,4500,1250,6
2016.0,4500,1500,17
2016.0,4500,1750,37
2016.0,4500,3000,9
2016.0,4500,3250,7
2016.0,4500,4000,4
2016.0,4500,4250,44
2016.0,4500,5250,1
2016.0,4500,5750,2
2016.0,4500,6500,1
2016.0,4500,8500,3
2016.0,4500,8750,1
2016.0,4500,9250,3
2016.0,4500,9500,5
2016.0,4500,12000,6
2016.0,4750,-4000,5
2016.0,4750,-3750,4
2016.0,4750,-3500,1
2016.0,4750,-3000,1
2016.0,4750,-1750,85
2016.0,4750,-1250,10
2016.0,4750,-750,5
2016.0,4750,-250,13
2016.0,4750,0,7
2016.0,4750,250,10
2016.0,4750,750,1
2016.0,4750,1250,5
2016.0,4750,1750,1
2016.0,4750,3250,16
2016.0,4750,4500,1
2016.0,4750,5000,2
2016.0,4750,5500,1
2016.0,4750,9000,1
2016.0,4750,9250,3
2016.0,5000,-4000,1
2016.0,5000,-3750,1
2016.0,5000,-3500,4
2016.0,5000,-3000,9
2016.0,5000,-2750,4
2016.0,5000,-2000,2
2016.0,5000,-1750,14
2016.0,5000,-1500,8
2016.0,5000,-1250,13
2016.0,5000,-1000,32
2016.0,5000,-250,1
2016.0,5000,500,26
2016.0,5000,750,18
2016.0,5000,1000,5
2016.0,5000,2750,5
2016.0,5000,4250,6
2016.0,5000,5000,12
2016.0,5000,9250,5
2016.0,5250,-3250,4
2016.0,5250,-2000,10
2016.0,5250,-1500,5
2016.0,5250,-1250,42
2016.0,5250,1000,24
2016.0,5250,2750,1
2016.0,5250,3000,1
2016.0,5250,3250,3
2016.0,5250,4500,3
2016.0,5250,4750,4
2016.0,5250,9750,1
2016.0,5250,11000,1
2016.0,5250,11750,39
2016.0,5250,12250,1
2016.0,5500,-2250,3
2016.0,5500,-2000,20
2016.0,5500,-500,1
2016.0,5500,250,1
2016.0,5500,1000,2
2016.0,5500,2250,1
2016.0,5500,2500,11
2016.0,5500,4250,12
2016.0,5500,4500,4
2016.0,5500,4750,15
2016.0,5500,5000,3
2016.0,5500,9000,12
2016.0,5500,10250,9
2016.0,5750,-1250,1
2016.0,5750,-500,1
2016.0,5750,0,1
2016.0,5750,500,1
2016.0,5750,1750,6
2016.0,5750,2000,5
2016.0,5750,2500,8
2016.0,5750,3750,6
2016.0,5750,4500,1
2016.0,5750,5000,4
2016.0,5750,5250,4
2016.0,5750,5750,9
2016.0,5750,6500,1
2016.0,5750,6750,19
2016.0,5750,7000,13
2016.0,5750,9000,3
2016.0,5750,10250,1
2016.0,6000,-2500,3
2016.0,6000,-2250,4
2016.0,6000,-1500,3
2016.0,6000,-1250,4
2016.0,6000,1000,18
2016.0,6000,1500,1
2016.0,6000,4000,1
2016.0,6000,4250,10
2016.0,6000,4750,2
2016.0,6000,7250,1
2016.0,6000,9750,2
2016.0,6250,-2750,23
2016.0,6250,-1750,1
2016.0,6250,-1250,13
2016.0,6250,-1000,2
2016.0,6250,-750,1
2016.0,6250,-500,3
2016.0,6250,-250,12
2016.0,6250,250,3
2016.0,6250,1000,25
2016.0,6250,1250,5
2016.0,6250,2250,17
2016.0,6250,2500,1
2016.0,6250,3500,1
2016.0,6250,4000,1
2016.0,6250,4750,1
2016.0,6250,5000,2
2016.0,6250,5500,1
2016.0,6250,6750,2
2016.0,6500,-3000,3
2016.0,6500,-2750,1
2016.0,6500,-2250,1
2016.0,6500,-250,30
2016.0,6500,0,3
2016.0,6500,750,2
2016.0,6500,1500,1
2016.0,6500,1750,1
2016.0,6500,4250,6
2016.0,6500,5250,1
2016.0,6500,9000,3
2016.0,6500,9250,15
2016.0,6750,-3000,11
2016.0,6750,-2750,27
2016.0,6750,-1750,7
2016.0,6750,-1250,8
2016.0,6750,-1000,1
2016.0,6750,2250,1
2016.0,6750,4750,11
2016.0,6750,5500,13
2016.0,6750,6000,6
2016.0,7000,-3000,55
2016.0,7000,-2750,1
2016.0,7000,-2500,2
2016.0,7000,-2250,2
2016.0,7000,-1000,1
2016.0,7000,-750,1
2016.0,7000,0,1
2016.0,7000,250,8
2016.0,7000,500,21
2016.0,7000,1750,1
2016.0,7250,-3000,36
2016.0,7250,-2500,7
2016.0,7250,-1750,36
2016.0,7250,-1500,9
2016.0,7250,-500,9
2016.0,7250,0,2
2016.0,7250,250,3
2016.0,7250,500,10
2016.0,7250,1750,39
2016.0,7250,5500,1
2016.0,7500,-3000,7
2016.0,7500,-1500,7
2016.0,7500,-500,3
2016.0,7500,0,4
2016.0,7500,250,1
2016.0,7500,1750,1
2016.0,7500,2250,1
2016.0,7500,2500,12
2016.0,7500,4750,17
2016.0,7750,-3000,12
2016.0,7750,-2250,4
2016.0,7750,0,2
2016.0,7750,250,19
2016.0,7750,2500,20
2016.0,7750,5500,2
2016.0,7750,6000,1
2016.0,8000,-2250,1
2016.0,8000,-1000,2
2016.0,8000,0,2
2016.0,8000,5250,1
2016.0,8250,-3000,3
2016.0,8250,-500,16
2016.0,8250,500,1
2016.0,8250,750,1
2016.0,8250,1500,1
2016.0,8250,2000,5
2016.0,8250,2250,5
2016.0,8250,5500,2
2016.0,8500,-750,6
2016.0,8500,0,11
2016.0,8500,250,1
2016.0,8750,5750,1
2019.0,-9500,-8250,3
2019.0,-9250,-9000,1
2019.0,-9000,-8500,1
2019.0,-9000,-8250,10
2019.0,-8750,-9250,5
2019.0,-8750,-4000,10
2019.0,-8750,-3750,1
2019.0,-8750,-3500,1
2019.0,-8750,-2000,7
2019.0,-8500,-9750,1
2019.0,-8500,-9250,3
2019.0,-8500,-9000,2
2019.0,-8500,-8000,1
2019.0,-8500,-5750,1
2019.0,-8500,-4500,6
2019.0,-8500,-4000,1
2019.0,-8500,-2750,1
2019.0,-8500,-2000,2
2019.0,-8500,-1750,3
2019.0,-8250,-9000,1
2019.0,-8250,-5000,25
2019.0,-8250,-4500,2
2019.0,-8250,-1750,3
2019.0,-8000,-10500,1
2019.0,-8000,-9750,12
2019.0,-8000,-8500,1
2019.0,-8000,-7750,4
2019.0,-8000,-5250,1
2019.0,-8000,-2500,2
2019.0,-8000,-2250,4
2019.0,-7750,-10000,8
2019.0,-7750,-9250,20
2019.0,-7750,-8250,1
2019.0,-7750,-7750,7
2019.0,-7750,-5000,3
2019.0,-7750,-4750,2
2019.0,-7750,-3750,2
2019.0,-7750,-2750,2
2019.0,-7750,-2250,5
2019.0,-7750,-2000,1
2019.0,-7500,-9500,1
2019.0,-7500,-9250,13
2019.0,-7500,-8250,3
2019.0,-7500,-7750,3
2019.0,-7500,-7500,1
2019.0,-7500,-4750,1
2019.0,-7500,-4000,9
2019.0,-7500,-2000,3
2019.0,-7500,-1750,1
2019.0,-7250,-10500,1
2019.0,-7250,-9250,4
2019.0,-7250,-8750,1
2019.0,-7250,-7500,2
2019.0,-7250,-7250,1
2019.0,-7250,-4500,3
2019.0,-7250,-2750,3
2019.0,-7250,-2500,8
2019.0,-7250,-2250,7
2019.0,-7250,-1500,11
2019.0,-7000,-8750,4
2019.0,-7000,-3750,1
2019.0,-7000,-2750,9
2019.0,-7000,-1500,15
2019.0,-6750,-9250,35
2019.0,-6750,-8750,1
2019.0,-6750,-8500,17
2019.0,-6750,-7000,10
2019.0,-6750,-6000,3
2019.0,-6750,-5250,10
2019.0,-6750,-1750,1
2019.0,-6750,-1500,1
2019.0,-6500,-9750,2
2019.0,-6500,-9250,12
2019.0,-6500,-8250,26
2019.0,-6500,-7000,1
2019.0,-6500,-4250,10
2019.0,-6500,-4000,1
2019.0,-6500,-3000,7
2019.0,-6500,-2500,1
2019.0,-6500,-2000,11
2019.0,-6250,-10000,2
2019.0,-6250,-9500,2
2019.0,-6250,-8250,2
2019.0,-6250,-8000,6
2019.0,-6250,-6500,2
2019.0,-6250,-4000,4
2019.0,-6250,-2750,3
2019.0,-6250,-2000,1
2019.0,-6000,-9750,1
2019.0,-6000,-9500,1
2019.0,-6000,-8500,1
2019.0,-6000,-7500,13
2019.0,-6000,-7250,79
2019.0,-6000,-7000,52
2019.0,-6000,-6750,1
2019.0,-6000,-5750,8
2019.0,-6000,-5500,2
2019.0,-6000,-5000,1
2019.0,-6000,-4500,12
2019.0,-6000,-4000,1
2019.0,-6000,-2750,1
2019.0,-6000,-2000,24
2019.0,-5750,-9500,3
2019.0,-5750,-8500,6
2019.0,-5750,-7250,2
2019.0,-5750,-7000,78
2019.0,-5750,-6750,20
2019.0,-5750,-4750,5
2019.0,-5750,-4500,39
2019.0,-5750,-4000,1
2019.0,-5750,-3750,1
2019.0,-5750,-2000,1
2019.0,-5750,-1500,1
2019.0,-5750,-250,1
2019.0,-5500,-9000,19
2019.0,-5500,-8750,1
2019.0,-5500,-8250,4
2019.0,-5500,-7750,14
2019.0,-5500,-7500,1
2019.0,-5500,-7250,1
2019.0,-5500,-6750,9
2019.0,-5500,-4500,9
2019.0,-5500,-3750,2
2019.0,-5500,-3500,6
2019.0,-5500,-3250,1
2019.0,-5500,-2750,2
2019.0,-5500,-2500,9
2019.0,-5500,-1500,1
2019.0,-5500,-750,1
2019.0,-5500,-500,1
2019.0,-5250,-9000,27
2019.0,-5250,-8750,2
2019.0,-5250,-7750,7
2019.0,-5250,-6500,3
2019.0,-5250,-5500,3
2019.0,-5250,-4750,4
2019.0,-5250,-2750,2
2019.0,-5250,-2500,2
2019.0,-5250,-2250,2
2019.0,-5250,-750,1
2019.0,-5250,0,2
2019.0,-5250,250,1
2019.0,-5250,3250,3
2019.0,-5000,-9750,1
2019.0,-5000,-9250,1
2019.0,-5000,-9000,2
2019.0,-5000,-6000,2
2019.0,-5000,-5500,4
2019.0,-5000,-4000,7
2019.0,-5000,-3500,1
2019.0,-5000,-3250,9
2019.0,-5000,-2500,10
2019.0,-5000,-2250,31
2019.0,-5000,-1750,2
2019.0,-5000,-750,2
2019.0,-5000,-500,13
2019.0,-5000,250,2
2019.0,-5000,2750,3
2019.0,-5000,3000,2
2019.0,-5000,3250,3
2019.0,-5000,3500,1
2019.0,-4750,-9250,1
2019.0,-4750,-6750,1
2019.0,-4750,-5500,3
2019.0,-4750,-2500,4
2019.0,-4750,-2250,14
2019.0,-4750,-1250,7
2019.0,-4750,0,1
2019.0,-4750,3000,2
2019.0,-4750,3250,17
2019.0,-4500,-9000,2
2019.0,-4500,-7750,15
2019.0,-4500,-7250,1
2019.0,-4500,-6750,2
2019.0,-4500,-6500,1
2019.0,-4500,-5750,1
2019.0,-4500,-4500,1
2019.0,-4500,-4250,7
2019.0,-4500,-3750,2
2019.0,-4500,-2500,1
2019.0,-4500,-2250,33
2019.0,-4500,500,1
2019.0,-4500,2750,1
2019.0,-4500,3000,25
2019.0,-4500,3250,4
2019.0,-4500,3750,6
2019.0,-4250,-9500,2
2019.0,-4250,-9000,9
2019.0,-4250,-8750,1
2019.0,-4250,-8500,1
2019.0,-4250,-8250,4
2019.0,-4250,-3500,11
2019.0,-4250,-3250,1
2019.0,-4250,-2750,1
2019.0,-4250,-2250,39
2019.0,-4250,-2000,46
2019.0,-4250,-1750,6
2019.0,-4250,500,1
2019.0,-4250,750,3
2019.0,-4250,1000,51
2019.0,-4250,2500,2
2019.0,-4250,2750,2
2019.0,-4250,3000,3
2019.0,-4250,3750,1
2019.0,-4250,4000,1
2019.0,-4000,-4500,1
2019.0,-4000,-4250,2
2019.0,-4000,-3250,1
2019.0,-4000,-2250,2
2019.0,-4000,-2000,18
2019.0,-4000,-1750,1
2019.0,-4000,750,25
2019.0,-4000,1000,16
2019.0,-4000,1750,1
2019.0,-4000,2750,1
2019.0,-4000,3000,11
2019.0,-4000,3250,2
2019.0,-4000,3750,3
2019.0,-4000,4000,1
2019.0,-3750,-4500,33
2019.0,-3750,-4250,20
2019.0,-3750,-4000,13
2019.0,-3750,-3750,14
2019.0,-3750,-2750,4
2019.0,-3750,-750,8
2019.0,-3750,750,18
2019.0,-3750,1000,1
2019.0,-3750,1250,2
2019.0,-3750,1500,9
2019.0,-3750,1750,3
2019.0,-3750,2000,1
2019.0,-3750,2500,10
2019.0,-3750,2750,87
2019.0,-3750,3000,9
2019.0,-3750,3250,21
2019.0,-3750,3500,30
2019.0,-3750,3750,45
2019.0,-3750,4000,14
2019.0,-3750,5500,6
2019.0,-3500,-9250,9
2019.0,-3500,-9000,1
2019.0,-3500,-7500,1
2019.0,-3500,-7250,3
2019.0,-3500,-6500,1
2019.0,-3500,-6000,12
2019.0,-3500,-5500,1
2019.0,-3500,-5250,1
2019.0,-3500,-5000,1
2019.0,-3500,-4500,1
2019.0,-3500,-4250,1
2019.0,-3500,-4000,14
2019.0,-3500,-3750,29
2019.0,-3500,-2500,4
2019.0,-3500,-2000,1
2019.0,-3500,-1250,11
2019.0,-3500,-750,2
2019.0,-3500,-250,1
2019.0,-3500,500,3
2019.0,-3500,750,16
2019.0,-3500,1000,14
2019.0,-3500,1750,8
2019.0,-3500,2000,3
2019.0,-3500,2500,1
2019.0,-3500,2750,150
2019.0,-3500,3000,5
2019.0,-3500,3250,2
2019.0,-3500,3750,1
2019.0,-3500,4000,24
2019.0,-3500,4250,1
2019.0,-3250,-8000,13
2019.0,-3250,-7250,3
2019.0,-3250,-7000,15
2019.0,-3250,-6750,26
2019.0,-3250,-6000,6
2019.0,-3250,-5250,15
2019.0,-3250,-4750,1
2019.0,-3250,-4500,1
2019.0,-3250,-4250,2
2019.0,-3250,-4000,1
2019.0,-3250,-3750,19
2019.0,-3250,-3500,34
2019.0,-3250,-2750,1
2019.0,-3250,-750,42
2019.0,-3250,-500,4
2019.0,-3250,-250,3
2019.0,-3250,500,4
2019.0,-3250,750,1
2019.0,-3250,1000,1
2019.0,-3250,1750,1
2019.0,-3250,2250,2
2019.0,-3250,2500,22
2019.0,-3250,2750,60
2019.0,-3250,3000,32
2019.0,-3250,3250,8
2019.0,-3250,3500,2
2019.0,-3250,3750,6
2019.0,-3250,4000,9
2019.0,-3250,5250,5
2019.0,-3250,7250,27
2019.0,-3250,7500,2
2019.0,-3000,-9000,1
2019.0,-3000,-8000,22
2019.0,-3000,-7750,12
2019.0,-3000,-7000,57
2019.0,-3000,-6750,8
2019.0,-3000,-5750,2
2019.0,-3000,-4750,10
2019.0,-3000,-4500,20
2019.0,-3000,-4250,1
2019.0,-3000,-4000,1
2019.0,-3000,-3750,1
2019.0,-3000,-3000,4
2019.0,-3000,-2750,20
2019.0,-3000,-1000,1
2019.0,-3000,-750,4
2019.0,-3000,-500,1
2019.0,-3000,250,5
2019.0,-3000,1000,5
2019.0,-3000,2000,4
2019.0,-3000,2250,4
2019.0,-3000,2500,43
2019.0,-3000,2750,13
2019.0,-3000,3000,2
2019.0,-3000,3750,1
2019.0,-3000,5250,1
2019.0,-3000,5750,9
2019.0,-3000,6000,18
2019.0,-3000,6500,3
2019.0,-2750,-8500,14
2019.0,-2750,-7750,1
2019.0,-2750,-7000,1
2019.0,-2750,-6750,27
2019.0,-2750,-6500,1
2019.0,-2750,-6250,1
2019.0,-2750,-6000,2
2019.0,-2750,-5750,5
2019.0,-2750,-5500,15
2019.0,-2750,-2500,1
2019.0,-2750,-1000,3
2019.0,-2750,-750,9
2019.0,-2750,-500,1
2019.0,-2750,-250,1
2019.0,-2750,0,16
2019.0,-2750,250,3
2019.0,-2750,500,4
2019.0,-2750,750,12
2019.0,-2750,1250,11
2019.0,-2750,1750,4
2019.0,-2750,2000,2
2019.0,-2750,2250,10
2019.0,-2750,2500,13
2019.0,-2750,4750,8
2019.0,-2750,6750,2
2019.0,-2500,-7750,2
2019.0,-2500,-6500,11
2019.0,-2500,-6250,10
2019.0,-2500,-6000,49
2019.0,-2500,-5750,73
2019.0,-2500,-5500,6
2019.0,-2500,-5250,33
2019.0,-2500,-5000,3
2019.0,-2500,-1000,7
2019.0,-2500,-750,22
2019.0,-2500,-500,20
2019.0,-2500,-250,1
2019.0,-2500,0,5
2019.0,-2500,500,10
2019.0,-2500,750,13
2019.0,-2500,1500,1
2019.0,-2500,2250,33
2019.0,-2500,2500,7
2019.0,-2500,2750,1
2019.0,-2500,3000,2
2019.0,-2500,3750,1
2019.0,-2500,5750,8
2019.0,-2500,6250,13
2019.0,-2500,6500,1
2019.0,-2500,6750,3
2019.0,-2250,-8250,1
2019.0,-2250,-7750,4
2019.0,-2250,-6000,1
2019.0,-2250,-5000,7
2019.0,-2250,-4750,16
2019.0,-2250,-4500,6
2019.0,-2250,-750,28
2019.0,-2250,-500,6
2019.0,-2250,-250,11
2019.0,-2250,0,4
2019.0,-2250,500,12
2019.0,-2250,750,3
2019.0,-2250,1000,5
2019.0,-2250,1500,25
2019.0,-2250,2000,15
2019.0,-2250,2250,3
2019.0,-2250,2500,10
2019.0,-2250,2750,32
2019.0,-2250,3500,5
2019.0,-2250,6000,10
2019.0,-2250,6250,2
2019.0,-2250,7000,8
2019.0,-2250,7500,3
2019.0,-2000,-6500,1
2019.0,-2000,-6000,1
2019.0,-2000,-4500,2
2019.0,-2000,-4250,3
2019.0,-2000,-4000,4
2019.0,-2000,-3750,2
2019.0,-2000,-3500,13
2019.0,-2000,-3250,2
2019.0,-2000,-1500,9
2019.0,-2000,-750,1
2019.0,-2000,-500,22
2019.0,-2000,-250,16
2019.0,-2000,0,26
2019.0,-2000,250,10
2019.0,-2000,500,7
2019.0,-2000,750,21
2019.0,-2000,1000,37
2019.0,-2000,1250,64
2019.0,-2000,1500,34
2019.0,-2000,1750,18
2019.0,-2000,2000,4
2019.0,-2000,2750,24
2019.0,-2000,3250,2
2019.0,-2000,3500,6
2019.0,-2000,4000,2
2019.0,-2000,6750,1
2019.0,-2000,7500,1
2019.0,-2000,7750,1
2019.0,-1750,-8250,1
2019.0,-1750,-7500,8
2019.0,-1750,-6000,1
2019.0,-1750,-5750,1
2019.0,-1750,-4750,4
2019.0,-1750,-4500,3
2019.0,-1750,-2000,1
2019.0,-1750,-1250,1
2019.0,-1750,-1000,1
2019.0,-1750,-750,1
2019.0,-1750,-500,1
2019.0,-1750,-250,16
2019.0,-1750,0,18
2019.0,-1750,250,1
2019.0,-1750,500,7
2019.0,-1750,750,28
2019.0,-1750,1000,91
2019.0,-1750,1250,44
2019.0,-1750,1500,3
2019.0,-1750,1750,1
2019.0,-1750,2250,7
2019.0,-1750,2500,6
2019.0,-1750,2750,32
2019.0,-1750,3000,4
2019.0,-1750,3250,6
2019.0,-1750,3500,6
2019.0,-1750,3750,2
2019.0,-1750,4000,3
2019.0,-1750,5750,12
2019.0,-1750,6250,1
2019.0,-1750,6500,8
2019.0,-1750,8000,2
2019.0,-1500,-7750,1
2019.0,-1500,-6750,9
2019.0,-1500,-6000,1
2019.0,-1500,-5750,33
2019.0,-1500,-5500,1
2019.0,-1500,-2750,1
2019.0,-1500,-2500,9
2019.0,-1500,-1500,1
2019.0,-1500,-750,2
2019.0,-1500,-500,31
2019.0,-1500,-250,18
2019.0,-1500,0,1
2019.0,-1500,250,18
2019.0,-1500,500,21
2019.0,-1500,750,22
2019.0,-1500,1000,26
2019.0,-1500,1250,5
2019.0,-1500,1500,11
2019.0,-1500,2500,11
2019.0,-1500,2750,37
2019.0,-1500,3000,3
2019.0,-1500,3250,7
2019.0,-1500,3750,1
2019.0,-1500,4000,1
2019.0,-1500,4250,2
2019.0,-1500,6250,16
2019.0,-1500,8000,5
2019.0,-1500,8250,4
2019.0,-1250,-7250,3
2019.0,-1250,-5750,1
2019.0,-1250,-5500,1
2019.0,-1250,-5000,2
2019.0,-1250,-1750,7
2019.0,-1250,-1500,2
2019.0,-1250,-1250,2
2019.0,-1250,-500,11
2019.0,-1250,-250,65
2019.0,-1250,0,61
2019.0,-1250,250,46
2019.0,-1250,500,30
2019.0,-1250,750,21
2019.0,-1250,1000,27
2019.0,-1250,1250,1
2019.0,-1250,1500,1
2019.0,-1250,1750,2
2019.0,-1250,2000,11
2019.0,-1250,2500,25
2019.0,-1250,3000,1
2019.0,-1250,3250,17
2019.0,-1250,3750,5
2019.0,-1250,4000,61
2019.0,-1250,4250,81
2019.0,-1250,4500,55
2019.0,-1250,5250,11
2019.0,-1250,6250,1
2019.0,-1250,6750,6
2019.0,-1250,7000,2
2019.0,-1250,7250,10
2019.0,-1000,-8000,6
2019.0,-1000,-7500,1
2019.0,-1000,-6500,8
2019.0,-1000,-5250,1
2019.0,-1000,-5000,5
2019.0,-1000,-4750,4
2019.0,-1000,-2250,1
2019.0,-1000,-1500,1
2019.0,-1000,-1000,5
2019.0,-1000,-750,27
2019.0,-1000,-500,70
2019.0,-1000,-250,126
2019.0,-1000,0,224
2019.0,-1000,250,120
2019.0,-1000,500,9
2019.0,-1000,750,1
2019.0,-1000,1000,4
2019.0,-1000,1250,3
