city,window,cluster_id,n_records,n_unique_uarn,centroid_lon,centroid_lat,centroid_x_m,centroid_y_m,median_lon,median_lat,median_x_m,median_y_m,high_street_share,occupied_share,median_rateable_value,median_floor_area,dominant_subgroup,dominant_subgroup_share
Birmingham,2025,15,248,248,-1.8243769314516127,52.445890322580645,4157.674662830198,-3513.257161935952,-1.821821,52.445927,4330.971242421219,-3509.2028400005947,0.8629032258064516,0.45564516129032256,11750.0,79.4,RETAIL_HIGH_STREET,0.8629032258064516
Birmingham,2025,16,408,408,-1.8521468848039215,52.489557705882355,2274.823724742508,1313.7353882349796,-1.852136,52.489478,2275.5617333021423,1304.9246999994918,0.9485294117647058,0.5294117647058824,11250.0,66.36,RETAIL_HIGH_STREET,0.9485294117647058
Birmingham,2025,17,287,287,-1.8269005191637633,52.49182967595819,3986.571044797886,1564.8789604177912,-1.830322,52.493164,3754.5887176967785,1712.3751399996968,0.8885017421602788,0.5331010452961672,9700.0,66.37,RETAIL_HIGH_STREET,0.8885017421602788
Birmingham,2025,18,614,614,-1.9364764185667753,52.50562768566775,-3442.864732976349,3090.110953713034,-1.935616,52.503893,-3384.526863803582,2898.35879999945,0.9153094462540716,0.47068403908794787,8600.0,72.4,RETAIL_HIGH_STREET,0.9153094462540716
Birmingham,2025,19,392,392,-1.9045967015306122,52.5046200867347,-1281.3646985328508,2978.7309676527498,-1.90642,52.503045,-1404.9874929231466,2804.6208799997,0.9591836734693877,0.5459183673469388,7850.0,66.1,RETAIL_HIGH_STREET,0.9591836734693877
Birmingham,2025,20,804,804,-1.8565794179104478,52.47183570024876,1974.2903024552238,-645.2551145028134,-1.857095,52.470521,1939.3329437352168,-790.5820800005451,0.8942786069651741,0.5771144278606966,7500.0,50.5,RETAIL_HIGH_STREET,0.8942786069651741
Birmingham,2025,21,1159,1159,-1.8704101906816224,52.45494234771355,1036.539952056516,-2512.6463037448934,-1.86987,52.455415,1073.1658159438236,-2460.399320000086,0.8843830888697153,0.5004314063848145,9000.0,66.5,RETAIL_HIGH_STREET,0.8843830888697153
Birmingham,2025,22,362,362,-1.910461367403315,52.488484618784526,-1678.9992029880423,1195.1163404416814,-1.910812,52.488059,-1702.7727003798796,1148.0684399996571,0.7154696132596685,0.3812154696132597,8850.0,70.775,RETAIL_HIGH_STREET,0.7154696132596685
Birmingham,2025,23,170,170,-1.8937854823529412,52.47609525882353,-548.345311992999,-174.40350964725906,-1.893756,52.476109,-546.34635739671,-172.88456000020972,0.9823529411764705,0.5882352941176471,4950.0,17.4,RETAIL_HIGH_STREET,0.9823529411764705
Birmingham,2025,24,210,210,-1.8948874142857146,52.47756836666667,-623.0582057097675,-11.566168666974775,-1.8949835,52.47762,-629.5729835700156,-5.858620000131651,0.8285714285714286,0.47619047619047616,91750.0,153.24,RETAIL_HIGH_STREET,0.8285714285714286
Birmingham,2025,25,401,401,-1.897896566084788,52.47908997256859,-827.0839098891814,156.63214773046667,-1.898477,52.479108,-866.438334719853,158.6248999992965,0.7755610972568578,0.3541147132169576,33000.0,120.8,RETAIL_HIGH_STREET,0.7755610972568578
Liverpool,2016,0,219,219,-2.864146132420091,53.38131569863014,5712.275455520962,-2721.638653424848,-2.866404,53.376329,5562.437735804259,-3272.8683200003525,0.7899543378995434,0.2557077625570776,10875.0,93.1,RETAIL_HIGH_STREET,0.7899543378995434
Liverpool,2016,1,505,505,-2.871701423762377,53.34658636831684,5210.88749256123,-6560.61882625734,-2.872634,53.346932,5148.999409242735,-6522.412699999899,0.998019801980198,0.6099009900990099,93.0,4.65,RETAIL_HIGH_STREET,0.998019801980198
Liverpool,2016,2,338,338,-2.8926770384615392,53.35571855621302,3818.893425174238,-5551.146776213153,-2.8976725,53.355179,3487.3821476679686,-5610.789320000205,0.7337278106508875,0.29289940828402367,5000.0,92.05,RETAIL_HIGH_STREET,0.7337278106508875
Liverpool,2016,3,248,248,-2.9226524596774195,53.444169112903225,1829.6497677953091,4226.177760322448,-2.926666,53.441942,1563.3012293434729,3979.992699999541,0.8830645161290323,0.21774193548387097,11000.0,105.1,RETAIL_HIGH_STREET,0.8830645161290323
Liverpool,2016,4,172,172,-2.908008610465117,53.431581005813946,2801.4520972903238,2834.688402674168,-2.910587,53.431854,2630.3437418286708,2864.865179999972,0.8604651162790697,0.37790697674418605,5200.0,63.71,RETAIL_HIGH_STREET,0.8604651162790697
Liverpool,2016,5,194,194,-2.9355155463917524,53.42436465463917,976.0232757263298,2036.992943814226,-2.93443,53.424408,1048.0628397088578,2041.7843400001857,0.9175257731958762,0.26288659793814434,4700.0,58.4,RETAIL_HIGH_STREET,0.9175257731958762
Liverpool,2016,6,412,412,-2.9605003713592235,53.46209958495145,-682.0319769195404,6208.2121405337675,-2.960871,53.462989,-706.6278172114341,6306.528079999864,0.8932038834951457,0.28883495145631066,4350.0,68.325,RETAIL_HIGH_STREET,0.8932038834951457
Liverpool,2016,7,468,468,-2.970719982905983,53.44061873076922,-1360.23086873353,3833.7185192305574,-2.970936,53.4409165,-1374.5663014556992,3866.6339299998463,0.8803418803418803,0.27564102564102566,4200.0,69.23,RETAIL_HIGH_STREET,0.8803418803418803
Liverpool,2016,8,448,448,-2.9568769241071426,53.42685966964286,-441.5709868257819,2312.791902321274,-2.957578,53.426981,-488.0961303146125,2326.2037599995897,0.8482142857142857,0.28125,3500.0,68.2,RETAIL_HIGH_STREET,0.8482142857142857
Liverpool,2016,9,944,944,-2.9274726440677967,53.39246348728814,1509.7703186660067,-1489.3620951696125,-2.926433,53.39187,1578.7636900318996,-1554.9661800004721,0.8813559322033898,0.3093220338983051,4650.0,71.275,RETAIL_HIGH_STREET,0.8813559322033898
Liverpool,2016,10,478,478,-2.917526368200837,53.41430168410043,2169.8299735544747,924.6321804600889,-2.9176659999999996,53.4148175,2160.5636593681593,981.6504699996149,0.8493723849372385,0.3179916317991632,5050.0,74.0,RETAIL_HIGH_STREET,0.8493723849372385
Liverpool,2016,11,136,136,-2.964684823529412,53.385672235294116,-959.7226515294071,-2240.0670905883635,-2.963965,53.384811,-911.9533681554691,-2335.268040000268,0.8602941176470589,0.2647058823529412,2800.0,54.55,RETAIL_HIGH_STREET,0.8602941176470589
Liverpool,2016,12,145,145,-2.9489319172413797,53.38015555862069,85.67946953073896,-2849.8805300690633,-2.948138,53.380328,138.3657962890287,-2830.818860000318,0.8482758620689655,0.33793103448275863,5800.0,64.9,RETAIL_HIGH_STREET,0.8482758620689655
Liverpool,2016,13,381,381,-2.9479452467191605,53.41038928083989,151.15738439010937,492.1551240417626,-2.948736,53.411935,98.68102593852299,663.0189199997978,0.847769028871391,0.1994750656167979,3225.0,66.945,RETAIL_HIGH_STREET,0.847769028871391
Liverpool,2016,14,164,164,-2.9779052500000005,53.40273932317073,-1837.0631003945296,-353.4711967076152,-2.9776664999999998,53.402755,-1821.2190553758196,-351.73828000027197,0.7134146341463414,0.21951219512195122,24250.0,166.7,RETAIL_HIGH_STREET,0.7134146341463414
Liverpool,2016,15,851,851,-2.987677737955346,53.40566728202115,-2485.5897563497783,-29.81462538204076,-2.98741,53.406011,-2467.8219983697677,8.179959999768869,0.7861339600470035,0.199764982373678,30000.0,147.5,RETAIL_HIGH_STREET,0.7861339600470035
