city,early_cluster_id,late_cluster_id,status,distance_m,dx_m,dy_m,early_n_records,late_n_records,record_change_pct,early_high_street_share,late_high_street_share,early_centroid_lon,early_centroid_lat,late_centroid_lon,late_centroid_lat,early_centroid_x_m,early_centroid_y_m,late_centroid_x_m,late_centroid_y_m
Birmingham,0.0,0.0,persistent_or_relocated,48.48179817950289,48.36246006710826,-3.3995898245830176,171,171,0.0,0.8245614035087719,0.8538011695906432,-1.8309085789473682,52.58739640350877,-1.8301952865497075,52.587365649122795,3714.8176490419833,12128.82502385932,3763.1801091090915,12125.425434034736
Birmingham,1.0,1.0,persistent_or_relocated,875.2721740957265,66.15276793718203,872.7686921747991,205,523,155.1219512195122,0.8292682926829268,0.858508604206501,-1.9763257560975611,52.39895508780487,-1.9753500764818355,52.40685058891013,-6144.718841268363,-8701.478014048922,-6078.566073331181,-7828.709321874123
Birmingham,3.0,2.0,persistent_or_relocated,424.5267223664639,423.1447223375326,34.22691866214609,335,220,-34.32835820895522,0.835820895522388,0.7863636363636364,-1.9571153313432836,52.45857962985075,-1.950874418181818,52.45888926363636,-4842.2187682299955,-2110.58113629877,-4419.074045892463,-2076.354217636624
Birmingham,4.0,6.0,persistent_or_relocated,13.975277694534887,12.317956067129444,6.601238138988265,342,306,-10.526315789473683,0.8245614035087719,0.7941176470588235,-1.893023502923977,52.43452868713451,-1.8928418267973857,52.434588405228766,-496.68178687187645,-4769.172344152366,-484.363830804747,-4762.571106013378
Birmingham,5.0,4.0,persistent_or_relocated,70.17959501589661,-70.17485817790248,0.8153749484336004,235,194,-17.4468085106383,0.7957446808510639,0.7577319587628866,-1.9349851021276596,52.44256,-1.9360201030927835,52.442567376288665,-3341.7508952701337,-3881.391020000275,-3411.925753448036,-3880.5756450518415
Birmingham,6.0,5.0,persistent_or_relocated,144.13293396812765,-25.32447748547247,-141.89070968301075,475,452,-4.842105263157895,0.8821052631578947,0.8672566371681416,-1.9245172842105263,52.422388669473676,-1.9248907920353981,52.42110505530973,-2632.0147090058185,-6111.129896379276,-2657.339186491291,-6253.020606062287
Birmingham,7.0,9.0,persistent_or_relocated,16.114974769077527,-13.855655645111256,8.228804193326141,418,328,-21.5311004784689,0.8301435406698564,0.7957317073170732,-1.8239725622009568,52.56094567703348,-1.8241769176829268,52.561020118902434,4185.091598439421,9204.96171928196,4171.23594279431,9213.190523475287
Birmingham,8.0,11.0,persistent_or_relocated,30.28938559240575,28.438804117127802,10.425032371799716,230,203,-11.73913043478261,0.7565217391304347,0.729064039408867,-1.8508817608695654,52.54872003478261,-1.8504623201970443,52.54881434482758,2360.601318834217,7853.53922486922,2389.040122951345,7863.964257241019
Birmingham,9.0,10.0,persistent_or_relocated,343.8691607235018,321.7973945985682,121.21236127664088,360,294,-18.333333333333332,0.8777777777777778,0.8843537414965986,-1.887576363888889,52.54265943888889,-1.882830210884354,52.54375598639455,-127.35632521220157,7183.60095477745,194.44106938636662,7304.813316054091
Birmingham,10.0,3.0,persistent_or_relocated,31.05280079633409,29.55838887045229,-9.517251950007903,264,219,-17.045454545454543,0.8143939393939394,0.8584474885844748,-1.780951227272727,52.455736746212125,-1.7805152739726025,52.45565064840182,7102.012624547935,-2424.833493712442,7131.571013418387,-2434.3507456624498
Birmingham,11.0,7.0,persistent_or_relocated,96.15989748770319,91.65671528088114,29.08216685126945,271,242,-10.70110701107011,0.6863468634686347,0.6570247933884298,-1.8195010369003692,52.513740007380086,-1.8181492024793393,52.514003099173564,4488.26875902312,3986.846995793058,4579.925474304001,4015.9291626443273
Birmingham,12.0,12.0,persistent_or_relocated,86.45592973105289,-81.28125312511156,29.46159663141657,193,152,-21.243523316062177,0.9222797927461139,0.9078947368421053,-1.9408217512953365,52.48647545595855,-1.9420205592105262,52.486741980263155,-3737.485818596394,973.0234816577195,-3818.7670717215055,1002.485078289136
Birmingham,13.0,8.0,persistent_or_relocated,11.468884190041514,-8.988610851952672,7.123214128238942,842,746,-11.401425178147269,0.8978622327790974,0.8914209115281502,-1.8413811532066509,52.52591496199525,-1.8415137252010723,52.52597940214476,3004.758974541417,5332.666478954574,2995.7703636894644,5339.789693082813
Birmingham,14.0,16.0,persistent_or_relocated,9.528739795935822,-7.744445837342937,-5.551616050404846,350,408,16.57142857142857,0.94,0.9485294117647058,-1.8520326628571426,52.489607928571424,-1.8521468848039215,52.489557705882355,2282.568170579851,1319.2870042853845,2274.823724742508,1313.7353882349796
Birmingham,15.0,17.0,persistent_or_relocated,24.11015474426591,-12.412716408220149,20.669398471207387,339,287,-15.339233038348082,0.8908554572271387,0.8885017421602788,-1.8267174454277286,52.49164269026549,-1.8269005191637633,52.49182967595819,3998.983761206106,1544.2095619465838,3986.571044797886,1564.8789604177912
Birmingham,16.0,13.0,persistent_or_relocated,10.695700031170889,-9.766270987576263,4.36095748133539,280,184,-34.285714285714285,0.8428571428571429,0.8043478260869565,-1.9021446214285715,52.517137521428566,-1.9022886630434777,52.517176972826086,-1115.1094203254818,4362.408198713879,-1124.875691313058,4366.769156195214
Birmingham,17.0,14.0,persistent_or_relocated,109.51702207695355,74.42324769801144,80.34399994202658,269,163,-39.405204460966544,0.8884758364312267,0.8773006134969326,-1.8122739851301115,52.46433087360595,-1.8111763251533743,52.46505770552148,4978.275387143955,-1474.8386515987597,5052.698634841967,-1394.4946516567331
Birmingham,18.0,20.0,persistent_or_relocated,167.6190500023566,-152.320781536293,69.9608850420392,966,804,-16.77018633540373,0.8975155279503105,0.8942786069651741,-1.8543328561076604,52.47120279917184,-1.8565794179104478,52.47183570024876,2126.611083991517,-715.2159995448526,1974.2903024552238,-645.2551145028134
Birmingham,19.0,15.0,persistent_or_relocated,55.38484569153938,-42.55016392933521,-35.453697717760406,294,248,-15.646258503401361,0.8639455782312925,0.8629032258064516,-1.8237493639455784,52.44621105442177,-1.8243769314516127,52.445890322580645,4200.224826759533,-3477.8034642181915,4157.674662830198,-3513.257161935952
Birmingham,20.0,18.0,persistent_or_relocated,27.648431318132303,25.305624813701343,11.13827217936705,691,614,-11.143270622286542,0.9247467438494935,0.9153094462540716,-1.9368496483357451,52.50552692329957,-1.9364764185667753,52.50562768566775,-3468.1703577900503,3078.972681533667,-3442.864732976349,3090.110953713034
Birmingham,21.0,19.0,persistent_or_relocated,132.8917179331412,-126.68417131246656,-40.14136811439266,430,392,-8.837209302325581,0.9279069767441861,0.9591836734693877,-1.9027282511627905,52.5049832255814,-1.9045967015306122,52.5046200867347,-1154.6805272203842,3018.8723357671424,-1281.3646985328508,2978.7309676527498
Birmingham,24.0,21.0,persistent_or_relocated,186.52914626023738,-170.00771811134177,-76.74958102261917,338,1159,242.89940828402368,0.9112426035502958,0.8843830888697153,-1.8679027662721894,52.45563666272189,-1.8704101906816224,52.45494234771355,1206.5476701678579,-2435.8967227222743,1036.539952056516,-2512.6463037448934
Birmingham,25.0,22.0,persistent_or_relocated,30.725186009073447,30.711983563565127,-0.9006224977581496,415,362,-12.771084337349398,0.7108433734939759,0.7154696132596685,-1.9109143349397588,52.48849276626506,-1.910461367403315,52.488484618784526,-1709.7111865516074,1196.0169629394395,-1678.9992029880423,1195.1163404416814
Birmingham,26.0,25.0,persistent_or_relocated,130.74236804214274,64.71098608195484,113.60481979902153,527,401,-23.908918406072104,0.8216318785578748,0.7755610972568578,-1.8988509810246679,52.47806224667933,-1.897896566084788,52.47908997256859,-891.7948959711363,43.027327931445136,-827.0839098891814,156.63214773046667
Birmingham,28.0,24.0,persistent_or_relocated,25.821302233267442,11.784932977729454,-22.975095293211886,166,210,26.506024096385545,0.9096385542168675,0.8285714285714286,-1.8950612289156625,52.47777621084337,-1.8948874142857146,52.47756836666667,-634.843138687497,11.40892662623711,-623.0582057097675,-11.566168666974775
Birmingham,29.0,23.0,persistent_or_relocated,26.865072530887605,18.22297190305312,-19.739691413757924,283,170,-39.92932862190813,0.950530035335689,0.9823529411764705,-1.894054250883392,52.476273833922264,-1.8937854823529412,52.47609525882353,-566.5682838960521,-154.66381823350113,-548.345311992999,-174.40350964725906
Birmingham,2.0,,disappeared,,,,342,0,-100.0,0.9005847953216374,,-1.9704840380116955,52.4153458362573,,,-5748.640236509005,-6889.644680117402,,
Birmingham,22.0,,disappeared,,,,212,0,-100.0,0.9245283018867925,,-1.8598081415094339,52.44617698584905,,,1755.377249917756,-3481.569404245523,,
Birmingham,23.0,,disappeared,,,,243,0,-100.0,0.8518518518518519,,-1.8771050452674898,52.455966810699586,,,582.6172148649696,-2399.402165267792,,
Birmingham,27.0,,disappeared,,,,243,0,-100.0,0.831275720164609,,-1.8959968065843624,52.4810260452675,,,-698.2769251550656,370.64562386795166,,
Liverpool,0.0,0.0,persistent_or_relocated,41.61638390725012,11.427040065988876,40.016823522687446,219,204,-6.8493150684931505,0.7899543378995434,0.7205882352941176,-2.864146132420091,53.38131569863014,-2.8639739411764698,53.38167771078432,5712.275455520962,-2721.638653424848,5723.702495586951,-2681.6218299021607
Liverpool,1.0,3.0,persistent_or_relocated,67.41239485767576,-56.85090528135788,36.22713829627264,505,927,83.56435643564356,0.998019801980198,0.9989212513484358,-2.871701423762377,53.34658636831684,-2.87255809600863,53.346914097087385,5210.88749256123,-6560.61882625734,5154.036587279872,-6524.391687961067
Liverpool,2.0,2.0,persistent_or_relocated,350.9488677363893,-349.49104851338825,-31.95488655066947,338,275,-18.639053254437872,0.7337278106508875,0.730909090909091,-2.8926770384615392,53.35571855621302,-2.897943432727273,53.35542947636364,3818.893425174238,-5551.146776213153,3469.4023766608498,-5583.101662763823
